fecha_actualizacion,id_eess,id_producto_bsa,saldo_octano,saldo_bsa,saldo_planta
2026-01-01 00:46:45,1724,2,47249.96,7438.95,63203.532
2026-01-01 00:46:45,1724,3,35007.97,0.0,35007.97
2026-01-01 00:46:45,1724,7,-2716.62,46876.407,7809.217
2026-01-01 00:46:45,1724,8,4064.335,86.36,4064.335
2026-01-01 00:46:45,1744,2,-71988.812,10703.595,-71988.812
2026-01-01 00:46:45,1744,3,-16001.146,0.0,-16001.146
2026-01-01 00:46:45,1744,7,-1299502.788,3245.913,-1286313.436
2026-01-01 00:46:45,1744,10,-8144.84,0.0,-8209.571
2026-01-01 00:46:45,1766,3,-775381.41,0.0,-775381.41
2026-01-01 00:46:45,1766,7,-2461498.418,12353.0,-2439810.79
2026-01-01 00:46:45,1784,3,-429171.22,0.0,-429171.22
2026-01-01 00:46:45,1784,7,-1504692.996,30613.0,-1491294.5
2026-01-01 00:46:45,1806,2,-295947.9701,197.1235,-295947.9701
2026-01-01 00:46:45,1806,3,-52550.0547,0.0,-52550.0547
2026-01-01 00:46:45,1806,7,-1339426.0582,11530.0288,-1339426.0582
2026-01-01 00:46:45,1806,10,-220138.317,0.0,-220138.317
2026-01-01 00:46:45,1824,3,-240667.92,0.0,-240667.92
2026-01-01 00:46:45,1824,7,-1270850.592,22512.0,-1261479.2
2026-01-01 00:46:45,1844,2,-125184.71,5890.01,-125184.71
2026-01-01 00:46:45,1844,3,-185758.79,0.0,-185758.79
2026-01-01 00:46:45,1844,7,-751749.369,21781.0,-742574.25
2026-01-01 00:46:45,1844,10,-24733.832,0.0,-24224.27
2026-01-01 00:46:45,1845,3,-209500.28,0.0,-209500.28
2026-01-01 00:46:45,1845,7,-431472.134,9864.0,-418271.94
2026-01-01 00:46:45,1846,2,-1460247.832,26047.21,-1460247.832
2026-01-01 00:46:45,1846,3,-55865.79,18862.48,-55865.79
2026-01-01 00:46:45,1846,7,-330302.754,0.0,-335814.464
2026-01-01 00:46:45,1846,10,-77874.295,0.0,-92433.475
2026-01-01 00:46:45,1887,2,-914784.833,4557.312,-914784.833
2026-01-01 00:46:45,1887,3,-171993.869,0.0,-171993.869
2026-01-01 00:46:45,1887,7,-3332390.65,9298.238,-3356578.904
2026-01-01 00:46:45,1887,10,-45184.696,0.0,-66998.884
2026-01-01 00:46:45,1924,2,-178375.5099,3758.51,-178375.5099
2026-01-01 00:46:45,1924,3,-407135.0,0.0,-407135.0
2026-01-01 00:46:45,1924,7,-1608217.671,22796.0,-1574613.48
2026-01-01 00:46:45,1924,10,-26864.6731,0.0,-21427.1001
2026-01-01 00:46:45,1926,2,-1623553.2426,13593.6123,-1623553.2426
2026-01-01 00:46:45,1926,3,25153.8537,0.0,25153.8537
2026-01-01 00:46:45,1926,7,-369099.3632,15753.7503,-369099.3632
2026-01-01 00:46:45,1926,10,-367462.3416,0.0,-367462.3416
2026-01-01 00:46:45,1927,2,-699564.893,2414.875,-599564.893
2026-01-01 00:46:45,1927,3,-96338.8201,-15564.198,-96338.8201
2026-01-01 00:46:45,1927,7,-3178680.0668,22500.0,-3117858.9788
2026-01-01 00:46:45,1928,2,39434.7501,2664.03,49434.7501
2026-01-01 00:46:45,1928,3,-13938.851,0.0,-13938.851
2026-01-01 00:46:45,1928,7,-9106.691,26725.184,2563.009
2026-01-01 00:46:45,1928,10,14007.52,0.0,53773.42
2026-01-01 00:46:45,1944,3,-198697.31,0.0,-198697.31
2026-01-01 00:46:45,1944,7,-826670.268,8651.0,-812870.81
2026-01-01 00:46:45,1945,2,223755.061,61667.373,223755.061
2026-01-01 00:46:45,1945,3,79701.0,0.0,79701.0
2026-01-01 00:46:45,1945,7,-155558.842,30352.852,-128569.534
2026-01-01 00:46:45,1945,10,132265.715,0.0,146700.179
2026-01-01 00:46:45,1964,2,2314322.7976,36137.46,2314322.7976
2026-01-01 00:46:45,1964,3,41749.63,0.0,41749.63
2026-01-01 00:46:45,1964,7,2476607.7849,27022.13,2476607.7849
2026-01-01 00:46:45,1964,10,203413.3281,0.0,203413.3281
2026-01-01 00:46:45,1984,2,10208.176,14647.626,10208.176
2026-01-01 00:46:45,1984,10,-799.907,0.0,3791.093
2026-01-01 00:46:45,2193,2,-4035058.1496,40830.62,-4035058.1496
2026-01-01 00:46:45,2193,3,-686509.56,0.0,-686509.56
2026-01-01 00:46:45,2193,7,-2339504.895,12551.0,-2316869.26
2026-01-01 00:46:45,2193,10,220732.756,0.0,235271.9001
2026-01-01 00:46:45,2204,2,-192555.101,22760.56,-192555.101
2026-01-01 00:46:45,2204,3,-39292.787,0.0,-39292.787
2026-01-01 00:46:45,2204,7,-237011.03,16697.019,-225132.51
2026-01-01 00:46:45,2204,10,-35704.216,0.0,-4064.438
2026-01-01 00:46:45,2205,2,-413197.928,6797.276,-413197.928
2026-01-01 00:46:45,2205,10,22018.999,0.0,20430.706
2026-01-01 00:46:45,2207,2,-44357.908,43143.968,-44357.908
2026-01-01 00:46:45,2207,3,-10398.41,0.0,-10398.41
2026-01-01 00:46:45,2207,7,-137682.253,20016.967,-127151.765
2026-01-01 00:46:45,2207,10,110091.474,0.0,117985.789
2026-01-01 00:46:45,2208,2,-121252.4456,72775.223,-121252.4456
2026-01-01 00:46:45,2208,3,-34037.689,0.0,-34037.689
2026-01-01 00:46:45,2208,7,87554.1899,59875.221,104757.1229
2026-01-01 00:46:45,2208,10,563963.1731,0.0,531698.2631
