fecha_actualizacion,id_eess,id_producto_bsa,fecha_ultima_venta,saldo_octano,saldo_bsa,saldo_planta
2026-08-03 03:47:33,2956,2,2026-08-02 21:29:48,-35107.7222,2573.7741,-35107.7222
2026-08-03 03:47:33,2956,10,2026-06-01 07:28:35,-17741.6375,0.0,24967.0104
2026-08-03 03:47:33,2957,2,2026-08-02 10:42:11,190572.5458,14966.25,190572.0744
2026-08-03 03:47:33,2957,3,2026-08-01 22:18:08,151421.9063,13573.35,161839.439
2026-08-03 03:47:33,2958,2,2026-08-03 00:14:27,128480.6348,3076.9956,128480.6348
2026-08-03 03:47:33,2958,3,2026-08-02 13:12:43,334965.9603,24104.745,335061.0884
2026-08-03 03:47:33,2958,7,2026-08-02 19:56:24,331864.6108,16883.6984,348693.787
2026-08-03 03:47:33,2958,10,2026-06-03 07:14:11,60435.569,0.0,60704.569
2026-08-03 03:47:33,2960,2,2026-08-01 14:11:38,158238.7488,425.7888,158155.9203
2026-08-03 03:47:33,2960,3,2026-08-01 10:58:39,2895.4057,650.0763,3165.8603
2026-08-03 03:47:33,2969,2,2026-08-02 10:13:57,-621118.8373,15373.8144,-614102.7351
2026-08-03 03:47:33,2969,3,2026-06-21 12:21:54,-86834.6186,0.0,-84093.1675
2026-08-03 03:47:33,2969,7,2026-08-03 03:36:54,63943.0362,15780.2398,63943.0362
2026-08-03 03:47:33,2974,3,2026-07-27 16:19:52,-244984.8536,5106.62,-240313.2797
2026-08-03 03:47:33,2974,7,2026-08-02 23:51:56,-263570.2793,-2870.89,-263570.2793
2026-08-03 03:47:33,2975,2,2026-08-01 14:02:37,-1979593.25,4428.8896,-1979179.3225
2026-08-03 03:47:33,2977,3,2026-07-30 17:26:29,114186.7799,150.8372,114964.3931
2026-08-03 03:47:33,2977,7,2026-08-02 16:00:59,33029.1843,-49.357,33029.1843
2026-08-03 03:47:33,2979,3,2026-08-02 23:27:36,-756232.9853,10804.0,-636779.0307
2026-08-03 03:47:33,2980,3,2026-08-02 23:23:36,-99401.6754,6722.36,-105305.6828
2026-08-03 03:47:33,2981,2,2026-08-02 23:58:53,-1207490.3934,10199.53,-1185812.2214
2026-08-03 03:47:33,2982,2,2026-08-02 09:39:30,-221840.3635,13378.3123,-219816.9889
2026-08-03 03:47:33,2982,3,2026-08-02 21:59:31,-245847.0465,17146.0349,-249864.3714
2026-08-03 03:47:33,2982,7,2026-06-03 08:35:10,0.0,0.0,0.0
2026-08-03 03:47:33,2989,3,2026-07-09 18:20:00,-22293.61,-25730.48,-22293.61
2026-08-03 03:47:33,2989,7,2026-08-03 03:44:25,531562.2345,270085.16,531581.9915
2026-08-03 03:47:33,3005,3,2026-06-25 09:44:56,17302.543,0.0,17302.543
2026-08-03 03:47:33,3005,7,2026-08-02 08:35:18,218517.654,408.059,226975.893
2026-08-03 03:47:33,3021,3,2026-06-19 12:30:06,-531276.7539,-21001.8,-455174.6524
2026-08-03 03:47:33,3021,7,2026-08-02 18:40:01,12523.85,37863.1,12523.85
2026-08-03 03:47:33,3023,2,2026-08-02 18:09:32,-152903.8034,1383.0287,-152903.8034
2026-08-03 03:47:33,3023,3,2026-06-03 00:07:17,0.0,0.0,0.0
2026-08-03 03:47:33,3023,7,2026-08-01 17:38:11,-371583.606,8816.0149,-371583.606
2026-08-03 03:47:33,3032,2,2026-08-02 06:38:05,354384.842,17569.226,357477.472
2026-08-03 03:47:33,3032,3,2026-06-25 07:46:22,-12295.143,0.0,-12295.143
2026-08-03 03:47:33,3032,7,2026-08-02 11:13:43,-43578.017,318.506,-27074.065
2026-08-03 03:47:33,3044,3,2025-07-04 06:41:44,52895.8553,0.0,52895.8553
2026-08-03 03:47:33,3044,7,2026-08-02 10:11:26,56794.8601,77304.7883,66313.5082
2026-08-03 03:47:33,3046,7,2026-08-03 01:15:31,6720.9448,7302.9419,6720.9448
2026-08-03 03:47:33,3050,3,2026-07-06 12:22:18,8883.4634,0.0,8883.4634
2026-08-03 03:47:33,3050,7,2026-08-02 20:00:43,184321.5255,479.2464,189805.1844
2026-08-03 03:47:33,3055,2,2026-08-01 18:52:06,441998.437,12000.458,442073.393
2026-08-03 03:47:33,3055,3,2026-06-25 06:46:32,174080.895,0.0,174080.895
2026-08-03 03:47:33,3055,7,2026-08-02 13:58:43,262330.053,180.048,263282.381
2026-08-03 03:47:33,3065,7,2026-08-03 02:34:49,102979.6657,7910.6615,102548.1036
2026-08-03 03:47:33,3066,2,2026-08-02 00:55:36,-850155.252,4000.002,-848690.444
2026-08-03 03:47:33,3066,3,2026-06-24 18:13:58,11149.276,0.0,11149.276
2026-08-03 03:47:33,3066,7,2026-08-01 16:42:41,-806104.345,283.729,-806029.396
2026-08-03 03:47:33,3073,3,2026-06-03 01:26:54,0.0,0.0,0.0
2026-08-03 03:47:33,3073,7,2026-08-03 02:39:03,64403.7578,15478.8917,70688.1068
2026-08-03 03:47:33,3077,3,2026-07-25 09:49:46,33481.3319,12000.0,33481.3319
2026-08-03 03:47:33,3077,7,2026-08-02 11:10:12,112278.314,3.5411,106974.5902
2026-08-03 03:47:33,3079,2,2026-08-01 20:19:52,-8600.282,2554.053,-8600.282
2026-08-03 03:47:33,3079,10,2026-06-03 07:50:16,13182.864,0.0,31577.96
2026-08-03 03:47:33,3081,3,2026-06-24 18:36:07,32555.297,0.0,32555.297
2026-08-03 03:47:33,3081,7,2026-08-01 19:28:40,200039.005,808.094,200039.273
2026-08-03 03:47:33,3086,3,2026-06-03 08:38:54,-155081.9824,0.0,-155081.9824
2026-08-03 03:47:33,3086,7,2026-08-01 19:07:02,6519493.9223,305206.9406,6602497.7688
2026-08-03 03:47:33,3090,3,2026-06-26 07:27:02,-126555.408,0.0,-126555.408
2026-08-03 03:47:33,3090,7,2026-08-01 20:04:01,-916912.422,145.886,-907517.331
2026-08-03 03:47:33,3095,2,2026-08-02 02:32:28,1908758.793,11330.881,1927134.725
2026-08-03 03:47:33,3098,2,2026-08-02 01:26:36,-122768.261,7999.988,-121320.327
2026-08-03 03:47:33,3111,3,2026-07-02 15:59:16,-538581.846,0.0,-531173.1844
2026-08-03 03:47:33,3111,7,2026-08-02 23:18:42,-146337.33,4581.87,-146337.33
2026-08-03 03:47:33,3112,2,2026-07-31 11:12:17,-83968.035,223.6,-83968.035
2026-08-03 03:47:33,3115,3,2026-06-25 14:54:56,-41856.347,0.0,-41856.347
2026-08-03 03:47:33,3115,7,2026-08-02 10:32:19,-140042.239,6404.345,-131092.947
2026-08-03 03:47:33,3119,2,2026-08-02 04:06:27,4174.2407,1818.2062,4151.6291
2026-08-03 03:47:33,3119,3,2026-08-02 00:15:51,-37839.0166,489.304,-37365.2669
2026-08-03 03:47:33,3124,3,2026-06-25 01:15:40,-1191.773,0.0,-1191.773
2026-08-03 03:47:33,3124,7,2026-08-02 13:18:02,-855333.65,11690.447,-865821.245
2026-08-03 03:47:33,3133,2,2026-08-02 10:51:39,-976151.9721,166.6358,-975477.5089
2026-08-03 03:47:33,3133,3,2026-06-25 11:36:24,-58078.6921,0.0,-58078.6921
2026-08-03 03:47:33,3133,7,2026-08-02 16:02:25,-936544.2171,6301.0915,-930889.4819
2026-08-03 03:47:33,3134,2,2026-08-02 06:14:17,33742.867,672.269,27863.183
2026-08-03 03:47:33,3134,3,2026-06-24 21:20:59,21035.599,0.0,21035.599
2026-08-03 03:47:33,3134,7,2026-08-02 06:21:17,259462.5249,5976.661,256552.3019
2026-08-03 03:47:33,3134,10,2026-06-03 06:13:07,0.0,0.0,0.0
2026-08-03 03:47:33,3149,2,2026-08-01 16:34:41,140941.5807,3503.517,142852.6997
2026-08-03 03:47:33,3149,3,2026-06-03 06:29:31,28900.0,0.0,28900.0
2026-08-03 03:47:33,3149,7,2026-08-02 14:07:20,411666.613,16458.4682,413894.462
2026-08-03 03:47:33,3151,2,2026-08-02 17:35:27,159975.5097,4347.0576,159975.5097
2026-08-03 03:47:33,3158,2,2026-08-02 11:45:10,-19641.6968,576.2045,-18379.4868
2026-08-03 03:47:33,3158,3,2026-06-25 21:46:05,32500.0,0.0,32500.0
2026-08-03 03:47:33,3158,7,2026-08-02 14:02:50,76807.1596,2158.5519,76807.1596
2026-08-03 03:47:33,3164,3,2026-08-02 05:37:05,-179392.4492,6971.7711,-172837.4377
2026-08-03 03:47:33,3185,2,2026-08-02 21:56:33,-87731.9966,1737.24,-82190.0426
2026-08-03 03:47:33,3191,2,2026-07-31 16:15:08,-69425.8243,777.7498,-69425.8243
2026-08-03 03:47:33,3191,10,2026-06-03 06:12:56,-1961.1055,0.0,-1961.1055
2026-08-03 03:47:33,3192,7,2026-08-02 11:41:31,113626.0229,5767.1647,124697.5509
2026-08-03 03:47:33,3207,3,2026-06-03 07:05:01,19799.7891,0.0,19799.7891
2026-08-03 03:47:33,3207,7,2026-08-02 12:33:27,-1632698.3925,2281.3413,-1632698.1818
2026-08-03 03:47:33,3211,7,2026-08-02 13:22:32,-286897.1511,8640.0959,-285479.7191
2026-08-03 03:47:33,3216,2,2026-08-01 14:08:29,38882.5192,4273.4358,38877.7072
2026-08-03 03:47:33,3216,3,2026-06-03 06:27:54,0.0,0.0,0.0
2026-08-03 03:47:33,3216,7,2026-08-02 21:43:10,5524.7056,13922.2312,5515.2976
2026-08-03 03:47:33,3221,2,2026-08-02 22:07:27,-436121.818,2701.558,-436121.818
2026-08-03 03:47:33,3221,3,2026-08-02 22:01:31,-1437.516,7811.31,-1437.516
2026-08-03 03:47:33,3221,7,2026-08-01 14:11:50,-205427.009,30747.83,-205427.009
2026-08-03 03:47:33,3221,10,2026-06-03 08:15:47,15336.974,0.0,15340.734
2026-08-03 03:47:33,3225,2,2026-08-01 17:16:02,-1093100.4514,506.5654,-1092225.4002
2026-08-03 03:47:33,3225,3,2026-08-02 16:53:49,-1217829.2509,15571.684,-1241636.5509
2026-08-03 03:47:33,3227,2,2026-07-29 19:40:26,-415453.6034,6447.182,-415453.6034
2026-08-03 03:47:33,3227,10,2026-06-03 08:54:27,-40451.576,0.0,-33421.184
2026-08-03 03:47:33,3237,3,2026-06-25 07:48:55,-18416.1861,0.0,-18416.1861
2026-08-03 03:47:33,3237,7,2026-08-02 17:44:32,-134503.412,64.1351,-133002.061
2026-08-03 03:47:33,3242,3,2026-06-03 08:29:11,0.057,0.0,0.057
2026-08-03 03:47:33,3242,7,2026-08-03 02:56:58,-1127219.773,2352.476,-1127219.773
2026-08-03 03:47:33,3246,3,2026-06-30 23:05:52,-289645.6912,0.0,-289645.6912
2026-08-03 03:47:33,3246,7,2026-08-02 20:24:39,-2057936.2899,7855.1763,-2057936.2899
2026-08-03 03:47:33,3259,2,2026-08-02 13:08:28,1065.5358,10613.4785,1065.5358
2026-08-03 03:47:33,3259,3,2026-08-02 21:58:53,-7403.8928,10535.1683,-7403.8928
2026-08-03 03:47:33,3262,2,2026-08-02 01:39:57,-19110.7,4481.02,-19110.7
2026-08-03 03:47:33,3262,3,2026-08-02 08:04:02,-9339.19,1348.79,-9339.19
2026-08-03 03:47:33,3269,2,2026-08-02 04:29:49,13503.8942,1346.3458,13503.8942
2026-08-03 03:47:33,4018,3,2026-06-03 08:41:31,-95817.3204,0.0,-95817.3204
2026-08-03 03:47:33,4018,7,2026-07-28 10:58:43,-847939.1152,19058.1965,-764595.6948
2026-08-03 03:47:33,4023,2,2026-08-01 15:05:06,-9063.7687,860.6222,-8817.7687
2026-08-03 03:47:33,4023,3,2026-06-03 08:43:09,0.0,0.0,0.0
2026-08-03 03:47:33,4023,7,2026-08-01 15:50:21,80459.2294,7385.5633,80459.2294
2026-08-03 03:47:33,4026,2,2026-08-01 12:48:38,-29828.3059,2601.6629,-29477.3059
2026-08-03 03:47:33,4027,2,2026-08-02 11:43:28,22769.9898,5221.1959,22769.9898
2026-08-03 03:47:33,4027,10,2026-06-03 08:07:26,14152.8698,0.0,14152.8698
2026-08-03 03:47:33,4029,2,2026-08-01 23:35:45,145351.8525,128.3193,145351.1191
2026-08-03 03:47:33,4029,3,2026-06-24 22:29:17,12359.7094,0.0,12359.7094
2026-08-03 03:47:33,4029,7,2026-08-02 10:35:11,175434.3297,137.7723,175639.9541
