fecha_actualizacion,id_eess,id_producto_bsa,saldo_octano,saldo_bsa,saldo_planta
2026-06-01 00:55:46,1724,3,-5801.03,0.0,-5801.03
2026-06-01 00:55:46,1724,7,-476234.994,1428.773,-465709.157
2026-06-01 00:55:46,1784,3,-460057.06,0.0,-460057.06
2026-06-01 00:55:46,1784,7,-2806895.956,16925.0,-2793497.46
2026-06-01 00:55:46,1805,3,-259837.85,0.0,-259837.85
2026-06-01 00:55:46,1805,7,-3265229.466,2557.32,-3252892.5
2026-06-01 00:55:46,1806,3,-52550.0547,0.0,-52550.0547
2026-06-01 00:55:46,1806,7,-2223405.4367,6149.2497,-2223405.4367
2026-06-01 00:55:46,1844,3,-231313.39,0.0,-231313.39
2026-06-01 00:55:46,1844,7,-2648672.4103,270.17,-2639497.2913
2026-06-01 00:55:46,1845,3,-255186.26,0.0,-255186.26
2026-06-01 00:55:46,1845,7,-1446991.114,5600.73,-1433790.92
2026-06-01 00:55:46,1846,3,-162433.969,0.0,-162433.969
2026-06-01 00:55:46,1846,7,-802353.729,9213.99,-807865.439
2026-06-01 00:55:46,1887,3,-281666.086,0.0,-281666.086
2026-06-01 00:55:46,1887,7,-5676119.12,1255.032,-5700307.374
2026-06-01 00:55:46,1927,3,-133555.486,0.0,-133555.486
2026-06-01 00:55:46,1927,7,-5682911.9155,7660.488,-5622090.8275
2026-06-01 00:55:46,1928,2,-10463.2579,1389.71,-463.2579
2026-06-01 00:55:46,1928,3,-8841.741,0.0,-8841.741
2026-06-01 00:55:46,1928,7,-132076.371,981.238,-120406.671
2026-06-01 00:55:46,1928,10,14007.52,0.0,53773.42
2026-06-01 00:55:46,1944,3,-254376.85,0.0,-254376.85
2026-06-01 00:55:46,1944,7,-2220326.538,5493.0,-2206527.08
2026-06-01 00:55:46,1945,2,131865.692,22.934,131865.692
2026-06-01 00:55:46,1945,3,79139.515,0.0,79139.515
2026-06-01 00:55:46,1945,7,-271722.914,83.324,-244733.606
2026-06-01 00:55:46,1945,10,132265.715,0.0,146700.179
2026-06-01 00:55:46,1964,2,3016600.0986,11729.01,3016600.0986
2026-06-01 00:55:46,1964,3,62015.86,0.0,62015.86
2026-06-01 00:55:46,1964,7,3131118.7024,7827.58,3131118.7024
2026-06-01 00:55:46,1964,10,203413.3281,0.0,203413.3281
2026-06-01 00:55:46,1984,3,-267.192,0.0,-267.192
2026-06-01 00:55:46,1984,7,-87309.899,17125.292,-85683.963
2026-06-01 00:55:46,2190,3,-209531.6,0.0,-209526.57
2026-06-01 00:55:46,2190,7,-1754927.751,7376.0,-1746123.97
2026-06-01 00:55:46,2204,2,-549974.393,69.908,-549974.393
2026-06-01 00:55:46,2204,3,-39377.836,0.0,-39377.836
2026-06-01 00:55:46,2204,7,-312526.561,19772.019,-300648.041
2026-06-01 00:55:46,2204,10,-35704.216,0.0,-4064.438
2026-06-01 00:55:46,2205,3,-25663.014,0.0,-25663.014
2026-06-01 00:55:46,2205,7,-840934.018,1997.347,-831696.357
2026-06-01 00:55:46,2224,3,-6305.346,0.0,-6305.346
2026-06-01 00:55:46,2224,7,-254951.6789,26649.548,-238729.2339
2026-06-01 00:55:46,2225,3,-86000.579,0.0,-86000.579
2026-06-01 00:55:46,2225,7,-761563.418,9827.244,-741253.757
2026-06-01 00:55:46,2227,2,-1872765.4183,29211.4667,-1873764.4183
2026-06-01 00:55:46,2227,3,-195295.1163,0.0,-195295.1163
2026-06-01 00:55:46,2227,7,-2982342.9557,2807.0389,-2958829.9089
2026-06-01 00:55:46,2227,10,-200384.6921,0.0,-122795.7913
2026-06-01 00:55:46,2228,3,14133.128,0.0,14133.128
2026-06-01 00:55:46,2228,7,461000.995,8427.87,462514.516
2026-06-01 00:55:46,2228,8,30600.766,212.637,30600.766
2026-06-01 00:55:46,2229,3,-36153.925,0.0,-36153.925
2026-06-01 00:55:46,2229,7,-390295.047,14546.344,-387951.611
2026-06-01 00:55:46,2230,3,2292.791,0.0,2292.791
2026-06-01 00:55:46,2230,7,27752.939,13453.322,27363.896
2026-06-01 00:55:46,2249,3,-215265.9976,7271.2485,-213434.6783
2026-06-01 00:55:46,2249,7,0.0,0.0,0.0
2026-06-01 00:55:46,2250,3,-133.897,0.0,-133.897
